UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
India News,@NetworkItv,2023-01-08T05:33:20.000Z,"India News
@NetworkItv
·
8 Jan","People in panic due to the cracks of devastation in Joshimath
#JoshimathIsSinking #Joshimath #Uttarakhand
@rashid_hashmi
1
1
103",,,1,1,['https://pbs.twimg.com/ext_tw_video_thumb/1611957452496580608/pu/img/LXqIMr3jQh9c1m68.jpg'],https://twitter.com/NetworkItv/status/1611959215891046402,GPE,,"{'neg': 0.303, 'neu': 0.697, 'pos': 0.0, 'compound': -0.7269}",-0.7269,neg
The Telegraph,@ttindia,2023-01-08T05:31:00.000Z,"The Telegraph
@ttindia
·
8 Jan","Cracks in houses and roads, residents of #Joshimath flee
@pushkardhami
 @BJP4India
 @narendramodi
#JoshimathIsSinking #joshimathsinking #JoshimathKoBachanaHai
#NarendraModi #Uttarakhand
telegraphindia.com
More cracks appear on houses, roads in Joshimath, more flee
Chief minister Pushkar Singh Dhami acknowledges that crisis is deepening with each passing day
1
2
1,855",,1,,2,['https://pbs.twimg.com/card_img/1614480128121217026/WgEpZsm7?format=jpg&name=small'],https://twitter.com/ttindia/status/1611958627652308992,ORG,,"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
Zee Business,@ZeeBusiness,2023-01-08T05:30:47.000Z,"Zee Business
@ZeeBusiness
·
8 Jan","#ZBizHeadlines | A look at the big news of 11 am

Cracks in 603 houses so far in #Joshimath

Army killed two terrorists in #Balakot of Poonch
1:00
4,202 views
2
2
30
10.9K",🔸 🔸,2,2,30,['https://pbs.twimg.com/amplify_video_thumb/1611957913203146752/img/SK8Z7ggM36mO0SxX.jpg'],https://twitter.com/ZeeBusiness/status/1611958572426067969,ORG,,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.8625}",-0.8625,neg
N R,@in_India1947,2023-01-08T05:20:18.000Z,"N R
@in_India1947
·
8 Jan","#Joshimath 

The governments hv totally ignored the character of a mountain state #Uttarakhand ignoring its people and composition.

#SaveUttarakhand #SaveHills 
#StopMadConsturctions #UKsoilforUKpeople

#JoshimathIsSinking
timesofindia.indiatimes.com
Joshimath sinking: 10 crore people visit Uttarakhand a year, how much can it take, say experts |...
Joshimath saw as many as 4.9 lakh visitors in 2019, 4.3 lakh visitors in 2018 and 2.4 lakh in 2017. On similar lines, Char Dham towns had 24 lakh devo
64",,,,,['https://pbs.twimg.com/card_img/1614437339383595010/wCT_Satq?format=jpg&name=small'],https://twitter.com/in_India1947/status/1611955936670908422,,,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.6478}",-0.6478,neg
TIMES NOW,@TimesNow,2023-01-08T05:20:00.000Z,"TIMES NOW
@TimesNow
·
8 Jan","In PICS: Huge cracks develop in hundreds of houses, roads in Uttarakhand’s #Joshimath
timesnownews.com
Huge cracks develop in hundreds of houses, roads in Uttarakhand’s Joshimath: See horrifying PICS
Joshimath, the gateway to famous pilgrimage sites like Badrinath and Hemkund Sahib and international skiing destination Auli, is sinking gradually with huge cracks developing in houses, roads and...
2
3
18
6,832",,2,3,18,['https://pbs.twimg.com/card_img/1614493921308020739/roXVwYSe?format=jpg&name=small'],https://twitter.com/TimesNow/status/1611955859323555840,,,"{'neg': 0.056, 'neu': 0.802, 'pos': 0.142, 'compound': 0.5719}",0.5719,pos
First India,@thefirstindia,2023-01-08T05:06:55.000Z,"First India
@thefirstindia
·
8 Jan","The situation in Joshimath remains grim as Shankaracharya Matth in Jyotirmath located in the area has also developed cracks in many places, triggering a threat in the math.

#Joshimath #JoshimathSinking #Uttarakhand #India #News #NewsAlert #NewsUpdate #NewsIndia #TheFirstIndia
1
169",,1,,,['https://pbs.twimg.com/media/Fl7OSyhaMAAP7Ou?format=jpg&name=small'],https://twitter.com/thefirstindia/status/1611952570037342208,GPE,,"{'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.7964}",-0.7964,neg
manishbpl,@manishbpl1,2023-01-09T20:27:04.000Z,"manishbpl
@manishbpl1
·
10 Jan","#Joshimath of #Uttarakhand is falling prey to unscientific, uncontrolled and haphazard #development. The alarm bell has rung.
#save joshimath
#JoshimathIsSinking #joshimathsinking #Joshimath #Uttarakhand
1
248",,,,1,['https://pbs.twimg.com/media/FmDqg2jWAAA7mst?format=jpg&name=small'],https://twitter.com/manishbpl1/status/1612546519156264960,,,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.6124}",-0.6124,neg
mannૐ champanerI,@mannAUM,2023-01-09T20:22:06.000Z,"mannૐ champanerI
@mannAUM
,
Jan 10","Stop all new projects, including railways and hydel power, until a newly appointed committee of high-level experts, scientists, environmentalists and local people submits its report.

#joshimath

3/4
1
160",,1,,,[],https://twitter.com/mannAUM/status/1612545268565827584,,,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
mannૐ champanerI,@mannAUM,2023-01-09T20:20:51.000Z,"mannૐ champanerI
@mannAUM
,
Jan 10","We have three demands from our Modi government -

 The Joshimath tragedy should be declared a ""National Disaster"".

#joshimath

2/4
1
161",,1,,,[],https://twitter.com/mannAUM/status/1612544953145774080,,,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.6597}",-0.6597,neg
mannૐ champanerI,@mannAUM,2023-01-09T20:20:05.000Z,"mannૐ champanerI
@mannAUM
,
Jan 10","protect nature

The whole country is worried and is with the people of Joshimath, due to unbridled ""development"" which has created cracks in Uttarakhand's Devasthal, Joshimath, by playing with nature.

#joshimath

1/4
1
165",,1,,,['https://pbs.twimg.com/media/FmBj4KmakAQUPg7?format=jpg&name=small'],https://twitter.com/mannAUM/status/1612544760417505281,,,"{'neg': 0.059, 'neu': 0.771, 'pos': 0.17, 'compound': 0.4939}",0.4939,pos
.,@Ankitjaiswalx,2023-01-09T19:16:16.000Z,".
@Ankitjaiswalx
·
10 Jan","Replying to 
@chaubeyvipin1
NTPC destroyed livelihood of Joshimath .
In the end people of #Joshimath chosen this VIKash .
1
227",,,,1,[],https://twitter.com/Ankitjaiswalx/status/1612528699823501312,,,"{'neg': 0.152, 'neu': 0.762, 'pos': 0.086, 'compound': -0.34}",-0.34,neg
Bhavishyat.Org,@BhavishyatOrg,2023-01-09T19:13:17.000Z,"Bhavishyat.Org
@BhavishyatOrg
·
10 Jan","It is okay that our statements are coming true, but we have expressed concern that if India becomes the area of ​​influence of (potential) solar flare coming from 15 to 20 January, the Himalayan region (#Joshimath) will be at maximum risk. Could!
#joshimathsinking #JoshimathSubsidence #Joshimath
1
2
2
273",,1,2,2,"['https://pbs.twimg.com/media/FmDZlsgaAAAcZYG?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmDZmPdaEAERUnn?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmDZm21aYAEo-Gv?format=jpg&name=small', 'https://pbs.twimg.com/media/FmDZnjNacAA-2ok?format=jpg&name=360x360']",https://twitter.com/BhavishyatOrg/status/1612527952914436097,,,"{'neg': 0.054, 'neu': 0.872, 'pos': 0.074, 'compound': -0.1511}",-0.1511,neg
AA,@aseem_robin,2023-01-09T18:52:05.000Z,"Come
@asim_robin
,
10 Jan","@pushkardhami
 Yes we are from the ideology of Atal ji
@narendramodi
 g hope
We will take a big decision soon on #Joshimath
104",,,,,[],https://twitter.com/aseem_robin/status/1612522616933449729,,,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.6808}",0.6808,pos
NDTV Videos,@ndtvvideos,2023-01-09T18:44:34.000Z,"NDTV Videos
@ndtvvideos
·
10 Jan","Panic due to cracks in Joshimath: Heritage will protect

#joshimath
2
454",,,,2,['https://pbs.twimg.com/amplify_video_thumb/1612513324490690565/img/by1CWS0eYt4pEa1M.jpg'],https://twitter.com/ndtvvideos/status/1612520724878753792,ORG,,"{'neg': 0.221, 'neu': 0.604, 'pos': 0.174, 'compound': -0.1779}",-0.1779,neg
TOI Uttarakhand,@UttarakhandTOI,2023-01-09T18:31:08.000Z,"Toi Uttarakhand
@uttarkhandoi
,
10 Jan","Officials from home ministry, National Disaster Management Authority meet #Uttarakhand CM #PushkarSinghDhami to assess situation in #Joshimath, underline need for ascertaining location of underground water accumulation in subsidence zone. (PTI)
3
165",,,3,,[],https://twitter.com/UttarakhandTOI/status/1612517343346950144,GPE,,"{'neg': 0.119, 'neu': 0.843, 'pos': 0.038, 'compound': -0.5859}",-0.5859,neg
IndiaToday,@IndiaToday,2023-01-09T18:30:31.000Z,"indiatode
@indiatoday
,
10 Jan","#Joshimath | What can be done to save the sinking town? 

Dr. Kalachand Sain, Director WIHG, responds

Full show: https://bit.ly/3incUKN 
Watch #NewsToday with 
@sardesairajdeep
 | #ITHighlights
3:39
1,513 views
4
2
11
4,577",,4,2,11,['https://pbs.twimg.com/amplify_video_thumb/1612511958804353025/img/KGM8ktpDGL_zwGcg.jpg'],https://twitter.com/IndiaToday/status/1612517186731651072,ORG,,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.4939}",0.4939,pos
Hindustan Times,@htTweets,2023-01-11T21:20:30.000Z,"Hindustan Times
@htTweets
·
12 Jan","The #Uttarakhand government has announced ₹1.5 lakh interim relief to affected families who have been shifted out from their residences in the wake of the #Joshimath disaster
hindustantimes.com
Compensation for 2 Joshimath hotels to be razed; survey in 1 week
Each affected family of Joshimath will be given ₹1.5 lakh, the government announced on Wednesday, a day after the protest by the residents and the owners of establishments stalled the government's...
1
2
7
2,532",,1,2,7,['https://pbs.twimg.com/card_img/1615618532213161985/TtkA6X2X?format=jpg&name=small'],https://twitter.com/htTweets/status/1613284740760576000,ORG,,"{'neg': 0.144, 'neu': 0.816, 'pos': 0.04, 'compound': -0.7184}",-0.7184,neg
Conscious Voice,@Consciouslife11,2023-01-11T19:41:01.000Z,"Conscious Voice
@Consciouslife11
·
12 Jan","Replying to 
@SadhguruJV
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. #Sadhguru
4
16
614",🌍,,4,16,[],https://twitter.com/Consciouslife11/status/1613259708139466752,,,"{'neg': 0.09, 'neu': 0.7, 'pos': 0.21, 'compound': 0.5423}",0.5423,pos
moral corruption,@DareDevil135790,2023-01-11T19:40:21.000Z,"moral corruption
@DareDevil135790
,
Jan 12","#Joshimath ho mayo hai duao ko lagne mein vakta ho
But the effect of baddua is immediately visible
#Gangolihat #Munsiari #Pithoragarh #Jakholi #Rudraprayag #Ukhimath #Devprayag #Dhanaulti #Ghansali #Jakhnidhar #Narendranagar #Pratapnagar #Tehri #Bajpur #Gadarpur #Jaspur #Kashipur #Khatima
Free Press Journal
@fpjindia
·
5 Jan
WATCH: Little girl makes an emotional appeal to PM #NarendraModi not to #demolish their houses in #Haldwani; 'Where will we go to study?' She asks

https://freepressjournal.in/india/supreme-court-of-india-stays-demolition-in-haldwani-houses…
@narendramodi @PMOIndia @mygovindia
#Uttarakhand #HaldwaniProtest #Protest #HaldwaniEncroachment #Muslim
1
44",👇,,1,,"['https://pbs.twimg.com/profile_images/1559761551053430784/Exr_aZxl_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1610910079448150016/pu/img/pdVLs0TobCPCe9YI.jpg']",https://twitter.com/DareDevil135790/status/1613259536210468895,,,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.7469}",0.7469,pos
moral corruption,@DareDevil135790,2023-01-11T19:40:02.000Z,"moral corruption
@DareDevil135790
,
Jan 12","#Joshimath may take time to pray
But the effect of baddua is seen immediately
#Pauri #Satpuli #Srinagar #THALISAIN #Yamkeshwar #Hardwar #Laksar #Roorkee #Betalghat #Dhari #Haldwani #Kaladhungi #KosyaKutauli #Lalkuan #Nainital #Ramnagar #Berinag #Dharchula #Didihat
Free Press Journal
@fpjindia
·
5 Jan
WATCH: Little girl makes an emotional appeal to PM #NarendraModi not to #demolish their houses in #Haldwani; 'Where will we go to study?' She asks

https://freepressjournal.in/india/supreme-court-of-india-stays-demolition-in-haldwani-houses…
@narendramodi @PMOIndia @mygovindia
#Uttarakhand #HaldwaniProtest #Protest #HaldwaniEncroachment #Muslim
0:32
50.7K views
1
43",👇,,1,,"['https://pbs.twimg.com/profile_images/1559761551053430784/Exr_aZxl_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1610910079448150016/pu/img/pdVLs0TobCPCe9YI.jpg']",https://twitter.com/DareDevil135790/status/1613259460541030417,,,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.7906}",0.7906,pos
moral corruption,@DareDevil135790,2023-01-11T19:39:48.000Z,"moral corruption
@DareDevil135790
,
Jan 12","#Joshimath may take time to pray
But the effect of baddua is seen immediately
#Chamoli #Gairsain #Karnaprayag #Pokhari #Tharali #Champawat #Lohaghat #Pati #Poornagiri #Chakrata #Dehradun #Kalsi #Rishikesh #Tyuni #Vikasnagar #Chaubattakhal #Dhoomakot #Kotdwara #Lansdowne
Free Press Journal
@fpjindia
·
5 Jan
WATCH: Little girl makes an emotional appeal to PM #NarendraModi not to #demolish their houses in #Haldwani; 'Where will we go to study?' She asks

https://freepressjournal.in/india/supreme-court-of-india-stays-demolition-in-haldwani-houses…
@narendramodi @PMOIndia @mygovindia
#Uttarakhand #HaldwaniProtest #Protest #HaldwaniEncroachment #Muslim
1
39",👇,,1,,"['https://pbs.twimg.com/profile_images/1559761551053430784/Exr_aZxl_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1610910079448150016/pu/img/pdVLs0TobCPCe9YI.jpg']",https://twitter.com/DareDevil135790/status/1613259398650146817,,,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.7906}",0.7906,pos
TeluguStop.com,@telugustop,2023-01-11T19:03:03.000Z,"TeluguStop.com
@telugustop
·
12 Jan","After Joshimath, cracks in Karnaprayag houses trigger panic http://dlvr.it/SgkWWF #Guna #Houses #Joshimath #Karnaprayag #Panic
telugustop.com
After Joshimath, Cracks In Karnaprayag Houses Trigger Panic
Karnaprayag, Jan 12 : After Joshimath, Now Cracks Have Appeared In Several Houses In Karnaprayag Of Uttarakhands Chamoli District, Forcing At Least 70 Families To Leave Their Houses
166",,,,,['https://pbs.twimg.com/card_img/1613250154043420672/VZ0WWyPw?format=jpg&name=small'],https://twitter.com/telugustop/status/1613250152390856704,,,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.7783}",-0.7783,neg
NEXTINDIATIMES-NIT,@nextindiatimes,2023-01-11T18:59:48.000Z,"NEXTINDIATIMES-NIT
@nextindiatimes
·
12 Jan","#joshimath #joshimathsinking #joshimathcrisis #uttarakhand #News #Hindi #HindiNews #LatestNews #LatestUpdates  #nextindiatimes
162",,,,,['https://pbs.twimg.com/media/FmNpr6pakAAKoeh?format=jpg&name=small'],https://twitter.com/nextindiatimes/status/1613249334300250112,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
MangoBites,@TheMangoBites,2023-01-11T18:26:32.000Z,"MangoBites
@TheMangoBites
·
11 Jan","Reply to
@RituRathaur
 and
@pushkardhami
People with passports from Bangladesh and Burma will today sit in illegal houses in Haldwani and watch the demolition of legal Sanatani houses in Joshimath! Be victorious
#Haldwani #Joshimath #JoshimathIsSinking #Joshimathcrisis
1
1
183",,,1,1,[],https://twitter.com/TheMangoBites/status/1613240961458638848,,,"{'neg': 0.096, 'neu': 0.867, 'pos': 0.037, 'compound': -0.5255}",-0.5255,neg
IndiaToday,@IndiaToday,2023-01-11T18:04:39.000Z,"indiatode
@indiatoday
,
Jan 11","What happens next in #Joshimath?
Full show: https://bit.ly/3Gyb0in
Watch #Newstrack with 
@rahulkanwal
 | #ITHighlights
1
1
3,317",,1,1,,['https://pbs.twimg.com/amplify_video_thumb/1613230024815185920/img/jo0t3W5_zIBYSgOC.jpg'],https://twitter.com/IndiaToday/status/1613235455121829888,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Zee Business,@ZeeBusiness,2023-01-11T17:41:58.000Z,"Zee Business
@ZeeBusiness
·
11 Jan","Local people of #Joshimath demand from the administration to establish a new Joshimath.

Statement of Meenakshi Sundaram, Secretary to CM Pushkar Singh Dhami – If the right land is found then this demand will be considered.
 
#Joshimathcrisis | #PushkarSinghDhami

http://bit.ly/3GFqlho
1
5
17
3,106",📺 🔗,1,5,17,['https://pbs.twimg.com/amplify_video_thumb/1613189303936651264/img/ovdTH9RLaT8JPNhz.jpg'],https://twitter.com/ZeeBusiness/status/1613229744434315266,ORG,,"{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.25}",-0.25,neg
Chowdhary Gopal Bisht Indian National Congress (RGAICC),@NETAJIR,2023-01-11T17:40:56.000Z,"Chowdhary Gopal Bisht Indian National Congress (RGAICC)
@NETAJIR
,
Jan 11","Reply to
@kharge
These days everything is not going well in Uttarakhand, some people are on the roads, some houses are bursting, roads are #sinking, people are #upset and the deaf and dumb government is sleeping.
Our prayers are with the people of Joshimath, may Lord Badri Vishal help them in this difficult time.
#joshimath
40",,,,,['https://pbs.twimg.com/media/FmNXp_EaMAAeUnw?format=jpg&name=small'],https://twitter.com/NETAJIR/status/1613229484836270080,ORG,,"{'neg': 0.127, 'neu': 0.829, 'pos': 0.043, 'compound': -0.6473}",-0.6473,neg
Chowdhary Gopal Bisht Indian National Congress (RGAICC),@NETAJIR,2023-01-11T17:39:33.000Z,"Chowdhary Gopal Bisht Indian National Congress (RGAICC)
@NETAJIR
,
Jan 11","These days everything is not going well in Uttarakhand, some people are on the roads, some houses are bursting, roads are #sinking, people are #upset and the deaf and dumb government is sleeping.
Our prayers are with the people of Joshimath, may Lord Badri Vishal help them in this difficult time.
#joshimath
33",,,,,['https://pbs.twimg.com/media/FmNXV7taUAAKfgS?format=jpg&name=small'],https://twitter.com/NETAJIR/status/1613229138437103619,ORG,,"{'neg': 0.134, 'neu': 0.821, 'pos': 0.045, 'compound': -0.6473}",-0.6473,neg
Zee News,@ZeeNews,2023-01-11T17:39:20.000Z,"zee news
@zeenevus
,
Jan 11","#DNA #Exclusive: Government preparing to set up a new Joshimath? In conversation with Zee News, CM Pushkar Singh Dhami told the matter of 'relief'

#Joshimath #Uttarakhand
@irohitr
 @vishalpandey
1
14
52
4,051",,1,14,52,['https://pbs.twimg.com/media/FmNWmQSaUAEorIE.jpg'],https://twitter.com/ZeeNews/status/1613229082455740420,ORG,,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.0258}",0.0258,pos
NCIB NEWS NETWORK,@NCIB_INDIA_NEWS,2023-01-11T17:28:20.000Z,"NCIB NEWS NETWORK
@NCIB_INDIA_NEWS
·
11 January","Amit Shah enquires about Joshimath situation from Uttarakhand CM Dhami, assures all  assistance
#AmitShah #Joshimath #Uttarakhand #Joshimathcrisis
126",,,,,['https://pbs.twimg.com/media/FmNUx4OaEAAWFP6?format=png&name=small'],https://twitter.com/NCIB_INDIA_NEWS/status/1613226314986844161,ORG,,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.3182}",0.3182,pos
GoldenSunrise,@Divine8together,2023-01-11T17:07:56.000Z,"GoldenSunrise
@Divine8together
·
11 Jan","Replying to 
@satishacharya
, 
@pbhushan1
 and 
@moliticsindia
JOSHI MATH 
A classic case of 
Science V/S Aastha
Ab Bhagwan bhi khatre main
Modi hai toh Mumkin hai
#Joshimathcrisis 
#Joshimath
2
337",,,,2,[],https://twitter.com/Divine8together/status/1613221181141975040,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
