UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
Neeta Sharma,@NEETAS11,2023-01-14T13:04:17.000Z,"Neeta Sharma
@Nitas11
·
14 John","After ISRO Shared Satelite Images Of ""Sinking"" #Joshimath, A Gag Order
ndtv.com
After ISRO Shared Satelite Images Of ""Sinking"" Joshimath, A Gag Order
A day after an Indian Space Research Organisation (ISRO) report revealed that Uttarakhand's Joshimath saw a rapid sinking of 5.4 cm in just 12 days, the National Disaster Management Authority has...
1
3
425",,,1,3,['https://pbs.twimg.com/card_img/1614200294023532545/5M7JcDHk?format=png&name=small'],https://twitter.com/NEETAS11/status/1614247027034193923,PERSON,female,"{'neg': 0.148, 'neu': 0.75, 'pos': 0.102, 'compound': -0.5859}",-0.5859,neg
megha bisht,@meghabisht,2023-01-14T12:33:52.000Z,"Megha Bisht
@MeghaBisht
,
14 Jan","#Joshimathcrisis #joshimathsinking #Joshimath #JoshimathIsSinking
megha bisht
@meghabisht
·
14 Jan
#joshimath crisis is just a beginning, the way hills are being razed in the name of development, this is bound to happen, we cannot close our eyes and waits for disaster to happen in other areas #SaveJoshimath #saveuttarakhand @PMOIndia @nitin_gadkari @pushkardhami
1
139",,1,,,['https://pbs.twimg.com/profile_images/848624653903855616/Z8gJUh7E_mini.jpg'],https://twitter.com/meghabisht/status/1614239372991401986,PERSON,female,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.8481}",-0.8481,neg
Apoorva Singh,@apoorvasingh073,2023-01-14T11:54:15.000Z,"Apoorva Singh
@apoorvasingh073
·
14 Jan","FYI, Satellite images released by 
@isro
 show that Uttrakhand's #Joshimath witnessed a rapid sinking of 5.4cm in just 12 days b/w 27 dec 2022 and 8 Jan 2023. Now, this report is not available on the govt. website. It has gone missing from d original domain. 
#Joshimathcrisis
1
1
2
299",,1,1,2,[],https://twitter.com/apoorvasingh073/status/1614229403319566338,PERSON,female,"{'neg': 0.045, 'neu': 0.857, 'pos': 0.099, 'compound': 0.3885}",0.3885,pos
Reshma Alam,@reshma_alamD,2023-01-14T10:10:34.000Z,"Reshma Alam
@reshma_alamD
·
14 Jan","In the first attempt to save #Joshimath from destruction, the Govt has ordered all agencies not to share information about crisis with media or social media !
6
41
72
3,081",,6,41,72,['https://pbs.twimg.com/media/FmbNWjJaEAIGRW3?format=jpg&name=small'],https://twitter.com/reshma_alamD/status/1614203310944456704,PERSON,female,"{'neg': 0.261, 'neu': 0.655, 'pos': 0.084, 'compound': -0.777}",-0.777,neg
Joy,@chillisuger,2023-01-14T09:51:46.000Z,"Joy
@chillisuger
·
14 Jan","Replying to 
@sanjaykpr
CM is saying that what's happening in #Joshimath is natural disaster, looks like #bholenath is fed up with politicising of religion.
1
27",,,,1,[],https://twitter.com/chillisuger/status/1614198580881031170,PERSON,female,"{'neg': 0.132, 'neu': 0.707, 'pos': 0.161, 'compound': -0.0258}",-0.0258,neg
Nasreen Ansari _ NO DM,@Nasreen11799231,2023-01-14T09:51:10.000Z,"Nasreen Ansari n blood
@nasreen11799231
·
14 Jan","#joshimath
#uthrakhand
The first crack increased the trouble
Now it's been 10 days since the rains threatened to snatch our house, but the government did not take any action.
life is getting difficult
No one knows what will happen to their future generation.
 Plz like and subscribe my channel
youtube.com
#joshimath #utrakhand Earlier the house was cracked and now the government is in danger due to rain...
6
7
125",,,6,7,['https://pbs.twimg.com/card_img/1614197928406691840/P5yiVmgs?format=jpg&name=240x240'],https://twitter.com/Nasreen11799231/status/1614198431022735360,PERSON,female,"{'neg': 0.18, 'neu': 0.743, 'pos': 0.077, 'compound': -0.85}",-0.85,neg
Jeenat Amin,@JeenatAmin,2023-01-14T08:45:55.000Z,"Jeanat Amin
@JeenatAmin
·
14 Jan","Replying to 
@NihaMasih
#Joshimath
26",,,,,[],https://twitter.com/JeenatAmin/status/1614182009219194881,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Odisha Bhaskar,@odishabhaskar,2023-01-14T06:54:16.000Z,"Odisha Bhaskar
@odishabhaskar
,
14 Jan","The #ISRO released satellite images of #Joshimath showing that it sank 5.4 cm between December 27, 2022, and January 8, 2023. However, the report is now not available anymore. #JoshimathIsSinking #Joshimathcrisis #JoshimathEmergency
3
193",,,,3,['https://pbs.twimg.com/media/Fmaga5OaUAAQMRW?format=jpg&name=small'],https://twitter.com/odishabhaskar/status/1614153912654917634,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Jayashree Nandi,@jayashreenandi,2023-01-14T06:30:21.000Z,"Jayashree Nandi
@Jayasreenandi
·
14 John","#Power ministry says land subsidence in #Joshimath not linked to #NTPC hydropower tunnelling in draft letter to #Uttarakhand. Blames heavy rain, sewerage, anthropogenic activities #JoshimathIsSinking
hindustantimes.com
Land subsidence in Joshimath not linked to NTPC tunnelling: Union govt
The construction work of 4x130MW Tapovan Vishnugad HEP was started in November 2006 by NTPC Ltd. The project included the construction of a concrete barrage at Tapovan (15km upstream of Joshimath...
2
2
3
842",,2,2,3,['https://pbs.twimg.com/card_img/1614145677961080833/WlPQ-r5j?format=jpg&name=small'],https://twitter.com/jayashreenandi/status/1614147892343885825,PERSON,female,"{'neg': 0.039, 'neu': 0.961, 'pos': 0.0, 'compound': -0.4019}",-0.4019,neg
Kalpana Sharma,@kalpana1947,2023-01-14T05:58:40.000Z,"Kalpana Sharma
@kalpana1947
·
14 Jan","This is the kind of reporting we need on #Joshimath It is NOT a ""natural disaster"" as politicians will tell you. It is entirely man-made, based on reckless developmental policies. 
@IndianExpress
indianexpress.com
Rapid subsidence recorded: Joshimath built & built amid alerts: ISRO maps 5-cm dip in just 12 days
While slow subsidence up to 9 cm within the town was recorded over a period of 7 months since April 2022, Cartosat-2S satellite data acquired by ISRO found the area sunk by around 5 cm in just 12...
14
281
551
36K",,14,281,551,['https://pbs.twimg.com/card_img/1614072432695951360/VpSXX7my?format=jpg&name=small'],https://twitter.com/kalpana1947/status/1614139918711939078,PERSON,female,"{'neg': 0.053, 'neu': 0.91, 'pos': 0.037, 'compound': -0.1321}",-0.1321,neg
Monica Thakur,@imonicathakur,2023-01-14T05:40:54.000Z,"Monica Thakur
@monikyathkur
,
14 Jan","Development and destruction go hand in hand, after Uttarakhand Himachal Pradesh will also have to learn. Gods and people can reside in Devbhoomi, there should be development, but it should not be that the existence of mountains should be destroyed.

#joshimathcrisis
#joshimath
#himachaltolearnfromuttarakhand
Hemir Desai
@hemirdesai
,
Jan 12
*This video of Sushma Swaraj went viral in the midst of Joshimath tragedy, everyone should listen!*

#JoshimathIsSinking

https://twitter.com/i/spaces/1RDGlaOOlNzJL…
Show this thread
2
7
307",,,2,7,"['https://pbs.twimg.com/profile_images/1577522680911515655/gJsKTLXy_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613582475556696064/pu/img/7RWciDE20OwkeN_u.jpg']",https://twitter.com/imonicathakur/status/1614135446543683584,PERSON,female,"{'neg': 0.159, 'neu': 0.79, 'pos': 0.051, 'compound': -0.8966}",-0.8966,neg
Meghana Meghana,@archimags,2023-01-14T03:58:01.000Z,"Meghana Meghana
@archimags
·
14 Jan","""... they are interacting with media with their own interpretation of the situation. It is creating confusion not only among affected residents but also among citizens of the country.

The issue was highlighted during a meeting chaired by HM on 12th Jan 2023.""

#Joshimath
Neeta Sharma
@NEETAS11
·
14 Jan
After UHM Amit Shah took meeting to review situation in #Joshimath. #NDMA restricts scientists ……. and bans them from speaking to media and also sharing of data on social media regarding
Ground Subsidence at Joshimath, #Uttarakhand.
2
2
1
1,225",,2,2,1,"['https://pbs.twimg.com/profile_images/1461243501610356738/EgosROdq_mini.jpg', 'https://pbs.twimg.com/media/FmZs5lgaYAIiXFr?format=jpg&name=small']",https://twitter.com/archimags/status/1614109555335794690,PERSON,female,"{'neg': 0.05, 'neu': 0.878, 'pos': 0.072, 'compound': 0.2434}",0.2434,pos
Akanksha Mishra,@akanksha98353,2023-01-14T03:46:59.000Z,"Akanksha Mishra
@akanksha98353
,
14 Jan","#Joshimath is an environmental emergency alarm that's been ringing for long but most of us still keep snoozing it! 

Before the cracks creep into our homes and sink us in, let's wake up. It's already late!
1
57",,,,1,[],https://twitter.com/akanksha98353/status/1614106781176958976,PERSON,female,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.4738}",-0.4738,neg
Jayalakshmi G,@I_jayalakshmi_g,2023-01-14T02:40:15.000Z,"Jayalakshmi c
@इ_जयलक्ष्मी_ग
,
14 Jan","https://mathrubhumi.com/in-depth/features/what-is-happening-in-joshimath-1.8216962…

Excellent article in Mathrubhumi
#JoshimathIsSinking #Joshimath
mathrubhumi.com
Are those who took everything and had to go down the hill a lesson for Kerala?
A small town in our country has been evacuated in the past week. Fear gripped the people. That fear has not subsided. More than 4000 brothers became refugees in the freezing cold...
53",🙌,,,,['https://pbs.twimg.com/card_img/1613821542328332290/Bz4u-OVh?format=jpg&name=small'],https://twitter.com/I_jayalakshmi_g/status/1614089985287933952,PERSON,female,"{'neg': 0.125, 'neu': 0.816, 'pos': 0.059, 'compound': -0.4767}",-0.4767,neg
Pallavi,@Pallavi32632021,2023-01-14T00:50:35.000Z,"Pallavi
@Pallavi32632021
·
14 Jan","Replying to 
@SadhguruJV
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. #Sadhguru
50",,,,,[],https://twitter.com/Pallavi32632021/status/1614062387228971009,PERSON,female,"{'neg': 0.092, 'neu': 0.694, 'pos': 0.215, 'compound': 0.5423}",0.5423,pos
Sujata Paul - India First (Sujata Paul Maliah),@SujataIndia1st,2023-01-15T19:20:30.000Z,"Sujatha Paul - India First (Sujatha Paul Mala)
@sujtandian1st
,
16 Jan","Why gag scientists and hide data?
Experts understand and interpret data.

Video source: 
@ndtv
 
 
#SaveJoshimath #Joshimath #joshimathsinking #JoshimathSubsidence
1
17
31
1,190",,1,17,31,['https://pbs.twimg.com/amplify_video_thumb/1614693071505207297/img/VpiG5DNsam6y1LN5.jpg'],https://twitter.com/SujataIndia1st/status/1614704093246767107,PERSON,female,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.4767}",-0.4767,neg
Gunjan / Mehwish,@GunjanHassan,2023-01-15T17:16:30.000Z,"Gunjan / Mehwish
@GunjanHassan
·
15 Jan","Replying to 
@atulsati1
It's tragic to see the situation in #Joshimath  Humans in their lust and greed are on the verge of a catastrophe .
76",,,,,[],https://twitter.com/GunjanHassan/status/1614672890460524544,PERSON,female,"{'neg': 0.325, 'neu': 0.675, 'pos': 0.0, 'compound': -0.8779}",-0.8779,neg
Pankhuri Pathak Pankhuri Pathak,@pankhuripathak,2023-01-15T17:05:24.000Z,"Pankhuri Pathak Pankhuri Pathak
@pankhuripathak
,
Jan 15","This is terrible.
@pushkardhami
 & Govt of Uttarakhand must ensure rehabilitation of these animal. 
@pfaindia
 @Manekagandhibjp
 ji kindly step in. This is a major crisis.
@PetaIndia
 
All animal lovers must raise their voice for these poor abandoned animals of #Joshimath .
जनरल नरभक्षी™
@GDnarbhakshi
·
15 Jan
Residents of the beleaguered #Joshimath town in Uttarakhand are forced with heavy hearts to leave behind their pets as they move out of houses marked as unsafe.These pets are now on streets
Kindly lend helping hands for these poor animals
@foundation_pets @pets
@peta
4
14
48
1,548",🏹 🚜,4,14,48,"['https://pbs.twimg.com/profile_images/1276501096492527617/gt85pjtW_mini.jpg', 'https://pbs.twimg.com/media/FmhUk3DaUAAokmf?format=jpg&name=small', 'https://pbs.twimg.com/media/FmhUlNNaMAERug_?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmhUln6agAE8s4l?format=jpg&name=360x360']",https://twitter.com/pankhuripathak/status/1614670097066622981,PERSON,female,"{'neg': 0.184, 'neu': 0.686, 'pos': 0.13, 'compound': -0.7184}",-0.7184,neg
Odisha Bhaskar,@odishabhaskar,2023-01-15T13:48:15.000Z,"Odisha Bhaskar
@odishabhaskar
,
15 Jan","Two more hotels fall prey to land subsidence in #Joshimath. Cracks widened near the Auli ropeway.
#Joshimathcrisis #JoshimathIsSinking #joshimathsinking #Uttarakhand
odishabhaskar.in
Two More Hotels Lean Dangerously in Sinking Joshimath; Wider Cracks Near Auli Ropeway
Joshimath: Two more hotels fall prey to land subsidence in Joshimath on Sunday. They started leaning toward each other dangerously. Cracks widened near the Auli ropeway and in other areas of this...
1
130",,,,1,['https://pbs.twimg.com/card_img/1614620487174475778/gkILqfCl?format=jpg&name=240x240'],https://twitter.com/odishabhaskar/status/1614620480757194752,PERSON,female,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.7402}",-0.7402,neg
Mona Ambegaonkar,@MonaAmbegaonkar,2023-01-15T08:05:51.000Z,"Mona Ambegaonkar
@MonaAmbegaonkar
·
Jan 15","#Joshimath of the east, #Darjeeling Vikaas is Vinaash.
The Times Of India
@timesofindia
·
15 Jan
Ground is slipping under #Darjeeling’s growing feet 

Darjeeling’s landslide-prone terrain is not suitable for heavy road and railway projects

http://toi.in/TamRpY/a24gk
1
4
11
649",,1,4,11,['https://pbs.twimg.com/profile_images/1559870809619189760/rYxcKbRW_mini.jpg'],https://twitter.com/MonaAmbegaonkar/status/1614534311356628992,PERSON,female,"{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.1779}",0.1779,pos
Udayavani,@udayavani_web,2023-01-15T07:31:54.000Z,"Udayavani
@Udayavani_web
,
15 Jan","Demolition begins: Operation in Joshimath; Danger to Selang village
http://bit.ly/3Xbni7C
#demolition #joshimath #uttarakhand #news
udayavani.com
Demolition begins: Operation in Joshimath; Danger to Selang village
Joshimath: The demolition of two hotels in the endangered Joshimath town of Uttarakhand has started from Saturday. Due to the building of the hotel, the damage to the surrounding houses has increased. Hotels to save these houses...
150",,,,,['https://pbs.twimg.com/card_img/1614524961376567298/B8nLTS4m?format=jpg&name=small'],https://twitter.com/udayavani_web/status/1614525768423571456,PERSON,female,"{'neg': 0.138, 'neu': 0.788, 'pos': 0.073, 'compound': -0.6908}",-0.6908,neg
Sangita,@Sanginamby,2023-01-15T05:11:52.000Z,"music
@sanginamboy
·
Go to 15","#Joshimath sinks 2 feet, cracks appear on houses. 

Govt reaction:
ISRO pulls down report
Govt tells top expert bodies not to speak to media
RW handles start a campaign to blame Congress
32
345
1,071
38.3K",,32,345,"1,071",[],https://twitter.com/Sanginamby/status/1614490526677610497,PERSON,female,"{'neg': 0.066, 'neu': 0.884, 'pos': 0.05, 'compound': -0.1531}",-0.1531,neg
Teesta Setalvad,@TeestaSetalvad,2023-01-15T03:51:02.000Z,"Pretend Setalva
@TeestaSetalvad
·
15 Jan","This says it all. How there is a stranglehold on transparency #Joshimath #Landslide #Himalayas
29
73
3,468",,,29,73,['https://pbs.twimg.com/media/FmfAEvMagAANjJm?format=jpg&name=small'],https://twitter.com/TeestaSetalvad/status/1614470187016945665,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Rekha,@awaaz_dill_ki,2023-01-15T03:44:26.000Z,"Line
@आवाज_दिल_की
,
15 Jan","#Joshimath
59",,,,,['https://pbs.twimg.com/media/Fme-iQiaUAE0jRV?format=jpg&name=small'],https://twitter.com/awaaz_dill_ki/status/1614468525879595008,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Aparna Rangar,@aparna_rangar,2023-01-15T02:53:33.000Z,"Aparna Wrong
@aparna_rangar
·
15 Jan","#ISRO pulls down report showing “rapid subsidence” in #Joshimath after Govt tells top expert bodies not to speak to media. 
#NDMA has instructed dozen gov. institutes & scientific organisations not to interact with media or share data on regarding ground subsidence at Joshimath.
1
16
32
3,392",,1,16,32,['https://pbs.twimg.com/media/Fmey6nQagAMWMaf?format=jpg&name=small'],https://twitter.com/aparna_rangar/status/1614455718974980097,PERSON,female,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4588}",0.4588,pos
Laadi,@laadidatta,2023-01-16T18:58:18.000Z,"Load
@laadidatta
·
17 Jan","Feel like all is well in Joshimath now. #agnivaarta #ashishtiwari #uttarakhand #joshimath
youtube.com
Government's formula to drive away the fear of the people of Joshimath. #joshimath
The central government asked the central agencies working in Joshimath not to make any statement in the media. On the other hand, the state government cited the spread of fear among the people of Joshimath.
54",,,,,['https://pbs.twimg.com/card_img/1615060409928781831/GndfLf0z?format=jpg&name=240x240'],https://twitter.com/laadidatta/status/1615060894488350722,PERSON,female,"{'neg': 0.09, 'neu': 0.801, 'pos': 0.11, 'compound': 0.1027}",0.1027,pos
Pushpa Pandeya,@Pushpa_Pandeya5,2023-01-16T18:51:15.000Z,"Pushpa Pandeya
@Pushpa_Pandeya5
·
17 Jan","#Joshimath   House for house to all displaced families must be given without asking. #Joshimathcrisis
1
81",,,1,,[],https://twitter.com/Pushpa_Pandeya5/status/1615059121329291264,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Jyoti Prakash Mohapatra,@jp_mohapatra,2023-01-16T16:34:11.000Z,"Jyoti Prakash Mohapatra
@jp_mohpatra
,
16 Jan","Many cities were destroyed.
And all the past, mistakes, gossip, stories.

#Joshimath
1
1
23
1,267",,1,1,23,[],https://twitter.com/jp_mohapatra/status/1615024625431490560,PERSON,female,"{'neg': 0.402, 'neu': 0.598, 'pos': 0.0, 'compound': -0.7506}",-0.7506,neg
Amrita Das,@Amrita_Dass,2023-01-16T13:11:20.000Z,"Amrita Das
@Amrita_Dass
·
16 Jan","Sinking Himalayan town puts spotlight on India's hydropower rush by ⁦
@Rolionaroll
⁩ for ⁦
@ContextNewsroom
⁩ 

#uttarakhand #joshimath
context.news
Sinking Himalayan town puts spotlight on India's hydropower rush | Context
Joshimath residents forced from their damaged homes think a new hydroelectric plant is partly to blame for devastating subsidence
4
170",,,,4,['https://pbs.twimg.com/card_img/1613963141448073242/zpCnZylx?format=jpg&name=small'],https://twitter.com/Amrita_Dass/status/1614973577501249536,PERSON,female,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.9066}",-0.9066,neg
Nivedita Khandekar,@nivedita_Him,2023-01-16T12:07:36.000Z,"nivedita khandekar
@nivedita_him
,
16 Jan","#thread
#Joshimath 

Abt how High Court and Supreme Court both have failed to recognize the grave environmental emergency unfolding in the #Himalayas
Kavita Upadhyay
@Upadhyay_Cavita
·
16 Jan
#Joshimath
In Feb 2021 flood, 192 people died at dam sites near Joshimath; locals approached Uttarakhand HC. CJ Raghvendra Chauhan & Justice Alok Verma gave a judgment calling petitioners “puppets” & imposing Rs 50,000 fine. My old report in @thewire_in.
https://thewire.in/environment/uttarakhand-high-court-floods-chamoli-petition-environmental-concerns…
Show this thread
2
3
9
884",⚖,2,3,9,['https://pbs.twimg.com/profile_images/1448737601666510861/PZ2WiIgZ_mini.jpg'],https://twitter.com/nivedita_Him/status/1614957538423996416,PERSON,female,"{'neg': 0.162, 'neu': 0.732, 'pos': 0.106, 'compound': -0.5719}",-0.5719,neg
