,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
183,183,ABP News,@ABPNews,2023-01-10T11:12:20.000Z,"abp news
@abpnews
,
10 Jan","#Breaking Rift in Joshimath......outcry up to 80 kms

Cracks in people's houses in Karnprayag too, watch only on abp news
@ShobhnaYadava
 ,
@upadhyayabhii
 , http://abplive.com/live-tv

#Uttarakhand #Joshimath #JoshimathSinking #Karnaprayag #PushkarDhami
1
6
27
5,967",,1.0,6.0,27,['https://pbs.twimg.com/amplify_video_thumb/1612768805192880128/img/r4rK7ynvWQD8DWQR.jpg'],https://twitter.com/ABPNews/status/1612769303367122944
184,184,raftaar,@raftaar,2023-01-10T14:00:32.000Z,"pace
@pace
,
10 Jan","In the midst of the Joshimath crisis, people are getting angry against the administration... they are raising slogans...
#Joshimath #Joshimathcrisis #JoshimathIsSinking #joshimathsinking #JoshimathSubsidence
61",,,,,['https://pbs.twimg.com/media/FmHRhRKaMAISdAY?format=jpg&name=small'],https://twitter.com/raftaar/status/1612811632157114368
185,185,ABP News,@ABPNews,2023-01-10T07:13:12.000Z,"abp news
@abpnews
,
10 Jan","WATCH: The call of the people, listen to the government

Demolition preparations completed
@romanaisarkhan
 ,
@dhruv_mis
#Uttarakhand #Joshimath #JoshimathSinking #PushkarDhami
12
11
44
4,944",,12.0,11.0,44,['https://pbs.twimg.com/amplify_video_thumb/1612708685679308801/img/SRFb72UpzhTYfl1S.jpg'],https://twitter.com/ABPNews/status/1612709123266867205
186,186,Pritam singh chandel,@beingcurios,2023-01-10T09:56:26.000Z,"pritam singh chandel
@beingcurios
,
Jan 10","What
@RBI
 #joshimathsinking #Joshimathcrisis ke logo ko kuch riyat de power hai kyunki jab baat corporate ki aati hai toh turan waveoff kar deti hai....Kuch Insaniyat dikhayiye YEH LOG APNE HI HAI? Kyu Hai ki Nahi?
1
57",😭 😭,,,1,[],https://twitter.com/beingcurios/status/1612750205061066755
187,187,ABP News,@ABPNews,2023-01-10T15:02:47.000Z,"abp news
@abpnews
,
10 Jan","Shadow crisis on people in Joshimath, people created ruckus demanding compensation

Watch The Inside Story
@akhileshanandd
 with
@dhruv_mis
 ,
@gyanendrat1
 , http://abplive.com/live-tv
 
#Joshimath #Joshimathcrisis #JoshimathSinking #TheInsideStory
9:50
1,210 views
3
3
24
3,307",,3.0,3.0,24,[],https://twitter.com/ABPNews/status/1612827299455602689
188,188,Akhabar,@officialakhabar,2023-01-10T06:16:46.000Z,"Newspaper
@officelekhbar
,
10 Jan","In Joshimath, the process of demolishing the houses which have reached dangerous condition will start from today. According to the information, red marks have been placed on 75 houses. You will get an idea of ​​how bad the situation is in Joshimath from these pictures.
#akhabar #Uttarakhand #Joshimath #JoshimathSinking
22",,,,,['https://pbs.twimg.com/media/FmFxOvHaEAA2ubY?format=jpg&name=small'],https://twitter.com/officialakhabar/status/1612694922456629248
189,189,Satyajeet Panwar,@Satyajeet_IN,2023-01-10T17:46:27.000Z,"Satyajit Panwar
@satyajit_in
,
10 Jan","#joshimathsinking
atul sati
@atulsati1
,
Jan 10
Yogesh Pandey's picture
2
26",,,,2,"['https://pbs.twimg.com/profile_images/1470749588369784833/9hcp9KNK_mini.jpg', 'https://pbs.twimg.com/media/FmHW_JcXkAACxtY?format=jpg&name=small']",https://twitter.com/Satyajeet_IN/status/1612868486963003393
190,190,ABP News,@ABPNews,2023-01-10T16:46:34.000Z,"abp news
@abpnews
,
10 Jan","Watch | From Joshimath to Karnprayag, there is only crack

Ghanti Bajao with Akhilesh Anand
@akhileshanandd
 , http://abplive.com/live-tv

#Joshimath #Joshimathcrisis #JoshimathSinking #GhantiBajaoOnABP
1
4
22
3,418",,1.0,4.0,22,['https://pbs.twimg.com/amplify_video_thumb/1612853132798881795/img/UyVNdXw-VWv-5xvw.jpg'],https://twitter.com/ABPNews/status/1612853417210413056
191,191,Hindustan,@Live_Hindustan,2023-01-10T09:30:30.000Z,"Hindustan
@Live_Hindustan
,
Jan 10","Joshimath: Cracks, pain and erasure... Hotels at night, and items collected from broken houses during the day

#joshimath #joshimathsinking #uttarakhandnews
www.livehindustan.com
Joshimath: Cracks, pain and erasure... Hotels at night, and items collected from broken houses during the day
Anita was unpacking and packing her sewing machine in the courtyard of the house in Joshimath at 8 am on Monday. Although she is a teacher, but for the hobby of sewing, she used to run a foot-operated machine at home.
2
8
338",,,2.0,8,[],https://twitter.com/Live_Hindustan/status/1612743676442058752
192,192,Punjab Kesari,@punjabkesari,2023-01-10T08:04:08.000Z,"Punjab Kesari
@punjabkesari
,
10 Jan","Joshimath crisis: 'unsafe' houses to be demolished in Joshimath from today, red marks being put on houses with cracks
https://m.punjabkesari.in/national/news/unsafe-houses-will-be-demolished-in-joshimath-from-today-1749111?utm_source=twitterbot&utm_medium=social…

#JoshimathSinking #Joshimathcrisis #JoshimathLandslide #CentralGovernment #GovernmentofUttarakhand #NDRFrescueoperations
1
130",,,,1,['https://pbs.twimg.com/media/FmGKDzeakAEVr8H?format=jpg&name=small'],https://twitter.com/punjabkesari/status/1612721941739364355
193,193,Pankaj kumar,@behtarlife,2023-01-10T15:46:14.000Z,"Pankaj Kumar
@betterlife
,
10 Jan","The pictures of the crumbling houses of Joshi Math are really a sensitive subject. Taking cognizance of this, the government should take immediate action. #joshimathcrisis #joshimathsinking
61",,,,,[],https://twitter.com/behtarlife/status/1612838231397269507
194,194,Janjwar Media,@janjwar_com,2023-01-10T10:01:50.000Z,"Janjwar Media
@janjwar_com
,
Jan 10","With the demolition of multi-storey hotels Mount View and Malari, the work of demolishing Joshimath's rickety buildings begins, hotel owners are making big allegations #Joshimath #JoshimathSinking #JoshimathDisaster #CMDhami #PushkarSinghDhami #Hotelmountview #HotelMalari
The following media contains potentially sensitive content. Change settings
view
1
2
101",,,1.0,2,[],https://twitter.com/janjwar_com/status/1612751561117282307
195,195,Hindustan,@Live_Hindustan,2023-01-10T06:15:00.000Z,"Hindustan
@Live_Hindustan
,
Jan 10","It is dangerous to resettle Joshimath, a big tragedy can happen anytime; IIT Kanpur professor claims

#Joshimathcrisis #joshimathsinking #JoshimathLandslide #IIT #IITkanpur
www.livehindustan.com
It is dangerous to resettle Joshimath, a big tragedy can happen anytime; IIT Kanpur professor claims
Pro. Sinha said that Joshimath area is in land sliding zone. The stones have been weakened by sliding. Most of the houses and hotels stand on its debris. Mountains are being uplifted, due to which debris is sliding.
1
3
321",,,1.0,3,['https://pbs.twimg.com/card_img/1615294126680940544/MjVeUFxA?format=jpg&name=small'],https://twitter.com/Live_Hindustan/status/1612694476547399683
196,196,Journalist Anand,@anandshuklalive,2023-01-10T03:39:32.000Z,"Journalist Anand
@anandshuklalive
,
Jan 10","Unsafe buildings will collapse in #Joshimath of #Uttarakhand
Demolition campaign will start from today.
#joshimathcrisis #Uttarakhand #joshimathsinking
#Breaking_News #NationalNews
41",,,,,[],https://twitter.com/anandshuklalive/status/1612655352646078464
197,197,Nation One,@Nationonetv,2023-01-10T05:48:06.000Z,"Nation One
@nationonetv
,
Jan 10","Big news in Joshimath disaster case-
SC will not hear the matter today
SC refuses urgent hearing
The matter will be heard on January 16
Many democratic institutions are working- SC

#Joshimathsinking #Joshimath #SupremeCourt
32",,,,,[],https://twitter.com/Nationonetv/status/1612687708677373952
198,198,ਪੀਟੀਸੀ ਨਿਊਜ਼ | PTC News,@ptcnews,2023-01-10T05:33:13.000Z,"PTC News | PTC News
@ptcnews
,
Jan 10","4000 people were taken to a safe place from Joshimath which is being demolished
https://ptcnews.tv/news-in-punjabi/4000-people-were-brought-to-a-safe-place-from-the-underground-joshimath-716590…
#Punjabinews #latestnews #PTCNews #Joshimathsinking #landslides
ptcnews.tv
4000 people were taken to a safe place from Joshimath which is being demolished
Joshimath city of Uttarakhand is slowly getting submerged. Cracks have developed in houses, temples, hospitals, military buildings and even roads. Gradually all this is getting absorbed in the ground. This...
1
5
230",,1.0,,5,['https://pbs.twimg.com/card_img/1615278705693102080/s-bMuXA3?format=jpg&name=small'],https://twitter.com/ptcnews/status/1612683961465180160
199,199,ABP News,@ABPNews,2023-01-10T18:24:51.000Z,"abp news
@abpnews
,
10 Jan","The whole story from the formation of Joshimath to its destruction, from religion to defense, what is the importance of Joshimath?

See
@Bhupinder_35
 report of

#JoshimathSinking #Joshimath #Uttarakhand

https://youtube.com/watch?v=qOCOAIbKEPE…
1
3
15
4,725",,1.0,3.0,15,['https://pbs.twimg.com/media/FmIYEohaEAErXX-?format=jpg&name=small'],https://twitter.com/ABPNews/status/1612878150756896768
200,200,भारत 4 Front,@bharat4front,2023-01-10T15:19:13.000Z,"India 4 Front
@bharat4front
,
Jan 10","Protest against demolition of hotel in Joshimath, scuffle with police, huge ruckus

https://youtube.com/shorts/64yQQ8mD_3w?feature=share…

#joshimathnews #joshimath #joshimathsinking #uttarakhand #case #news #bharat4front #trending #india
youtube.com
Protest against hotel demolition in Joshimath #joshimathnews #joshimath...
2
30",,,,2,['https://pbs.twimg.com/card_img/1615642701013164032/qHeml-xt?format=jpg&name=240x240'],https://twitter.com/bharat4front/status/1612831432598257664
201,201,Dainik India 24 x7,@Dainikindia24x7,2023-01-10T19:48:53.000Z,"Dainik India 24S7
@dainikindia24x7
,
11 Jan","https://daikindia24x7.com/10735-2-joshimath-disaster-dr-vinod-bachheti-wrote-a-letter-to-the-prime-minister/…
@iVinodBachheti
 @omkumar_news
 @thephotowala1
 @MaheshK88969631
 @ClimateReality
 @ukfrihaldwani
 @UTDBofficial
 #joshimathsinking #Joshimath #BamBam #chainsawman117 #ViratKohli𓃵 #PathaanTrailer #RohitSharma #Spare #ThunivuFDFS #Ukraine #VarisuFDFS #Varisu
daikindia24x7.com
JOSHIMATH DISASTER: Dr. Vinod Bachheti wrote a letter to the Prime Minister -
JOSHIMATH DISASTER: Dr. Vinod Bachheti wrote a letter to the Prime Minister. Regarding the disaster in Joshimath. daikindia24x7.com
1
177",,,,1,['https://pbs.twimg.com/card_img/1615441847375265793/-aZaXX6A?format=jpg&name=360x360'],https://twitter.com/Dainikindia24x7/status/1612899295933665280
202,202,Capital TV,@capitaltvindia,2023-01-10T12:57:50.000Z,"capital tv
@capitaltvindia
,
Jan 10","Can there be a bigger and more dangerous danger in Tehri than Joshimath https://youtu.be/6CGm0g_YD8s
#Joshimath #Tehridam #DrManishKumar #narendramodi #JoshimathSinking #Uttarakhand #joshimathcracks #joshimathlandslide #joshimath #PushkarSinghDhami #latestnews #CapitalTV
youtube.com
Joshimath Crisis: Scientific Report Says Tehri is Next Joshimath |...
The research paper reports that Tehri Dam, which is 2400 MW, is also the highest and largest dam in India, while Tehri Dam is also named among the 8 largest ...
1
6
267",,1.0,,6,['https://pbs.twimg.com/card_img/1615357554313273345/_yPDj9D0?format=jpg&name=240x240'],https://twitter.com/capitaltvindia/status/1612795852443246592
203,203,News18 India,@News18India,2023-01-10T06:08:29.000Z,"News18 India
@News18India
,
Jan 10","The ancient city of Joshimath in Uttarakhand is in the grip of landslides and the current situation there remains critical.

#JoshimathSinking
hindi.news18.com
Joshimath Sinking: Is there any sound of doomsday! See in these 10 pictures how frightening it is becoming...
Sinking Joshimath: The ancient city of Joshimath in Uttarakhand is in the grip of landslide and the current situation there remains critical. Due to frequent landslides, more than 700 houses, hotels and shops in the city have been heavily damaged.
2
9
767",,,2.0,9,['https://pbs.twimg.com/card_img/1615262643778121730/KvtS4-Kt?format=jpg&name=small'],https://twitter.com/News18India/status/1612692838386667520
204,204,Ei Samay,@Ei_Samay,2023-01-10T05:25:01.000Z,"this time
@e_time
,
10 Jan","When will the house demolition work start?
#JoshimathSinking #joshimath #Nationalnews #EiSamay
eisamay.com
To save the drowning city, now destroy 'Oxudh'! Cracked house being demolished in Joshee Mathy
678 houses burst in जोशीमथ्य. The decision to demolish the house was taken on the advice of experts. The demolition work will start from Tuesday.
1
1
116",,1.0,,1,['https://pbs.twimg.com/card_img/1615248627944898563/V6DWxrJ-?format=jpg&name=small'],https://twitter.com/Ei_Samay/status/1612681896684838912
205,205,Spice News Bharat,@SpiceNewsbharat,2023-01-10T11:08:26.000Z,"Spice News India
@spikennewsindia
,
10 Jan","Joshimath Landslide: Who is responsible for Joshimath? , Joshimath Sinking | , CM Dhami | Joshimath Cracks

#joshimathsinking #joshimathnews

https://youtu.be/NtPUWMnb9-s
@YouTube
youtube.com
Joshimath Landslide: Who is responsible for Joshimath? , Joshimath Sinking | ,
Joshimath Landslide: Who is responsible for Joshimath? , Joshimath Sinking | , CM Dhami | Joshimath Cracks#joshimathsinking #joshimathnews #cmdhami #joshimath #utta...
23",,,,,['https://pbs.twimg.com/card_img/1615308098192785408/OpuHwNBu?format=jpg&name=240x240'],https://twitter.com/SpiceNewsbharat/status/1612768324445949952
206,206,TV9 Bangla,@Tv9_Bangla,2023-01-10T08:57:22.000Z,"TV9 Bangla
@Tv9_Bangla
,
Jan 10","'ठीइसाना C/O फुटपात', the symbol of the sky, images of laughter across Joshi Mathy's lap

#joshimathsinking | #joshimath
tv9bangla.com
Joshimath sinking
Joshimath Sinking: Every day more and more new cracks are seen in the house. The destruction process starts from today.
53",,,,,['https://pbs.twimg.com/card_img/1615343480758206465/nsTyeaVe?format=jpg&name=small'],https://twitter.com/Tv9_Bangla/status/1612735336538570753
207,207,Madhyamam,@madhyamam,2023-01-10T05:46:35.000Z,"Madhyamam
@madhyam
,
Jan 10","Land collapse in Joshimath: Supreme Court will consider the case on January 16 #Joshimathsinking #SupremeCourt
madhyam.com
Land collapse in Joshimath: Supreme Court will consider it urgently. Madhyamam
New Delhi: The Supreme Court will not hear the urgent hearing of the petition citing incidents of land subsidence in Joshimath and neighboring areas of Uttarakhand. Case January 16...
29",,,,,[],https://twitter.com/madhyamam/status/1612687326882455552
208,208,Madhyamam,@madhyamam,2023-01-10T04:30:45.000Z,"Madhyamam
@madhyam
,
Jan 10","जोशिमठ: विल्पेल विलेण पोलिक बिलियंग; 4000 people shifted #Joshimath #Joshimathsinking
madhyam.com
जोशिमठ: विल्पेल विलेण पोलिक बिलियंग; 4000 people were shifted. Madhyamam
जोशिमथ: पोलिक्षा बैंगी बुलिक्षा बैंगली जोशिमठ in Uttarakhand's Joshimath. After demolition, they will not be a threat to other buildings and demolition work will start today.
57",,,,,[],https://twitter.com/madhyamam/status/1612668242329468929
209,209,Madhyamam,@madhyamam,2023-01-10T06:08:16.000Z,"Madhyamam
@madhyam
,
Jan 10","जोशीमठण जोशिमथण कर्नप्रयागिलुम विल्पेल गिल्पेल #Joshimath #Joshimathsinking
madhyam.com
जोशिमठि अपरिश्त कर्नप्रयागिल्म विल्लें गिमार्ण | Madhyamam
Chamoli: After the land explosion in Joshimath created panic among the people, Karna Prayag also found an explosion. Villages in Bahuguna Nagar under Karnaprayag Municipal Corporation, Chamoli district...
58",,,,,[],https://twitter.com/madhyamam/status/1612692782078099457
210,210,हिन्दी ख़बर | Hindi Khabar,@HindiKhabar,2023-01-10T13:45:25.000Z,"Hindi news | Hindi News
@HindiKhabar
,
Jan 10","Joshimath Sinking: Demonstration continues in Joshimath, people push police, now hotels will be demolished on Wednesday
#joshimathsinking #joshimathsinking
hindikhabar.com
Joshimath Sinking: Demonstration continues in Joshimath, people push police, now on Wednesday...
Joshimath of Uttarakhand is in trouble. Cracks are appearing everywhere in Joshimath's houses and hotels. Now the work of demolishing the crumbling buildings in Joshimath is starting today. But now after the uproar, this work will be done tomorrow i.e....
1
79",,,,1,['https://pbs.twimg.com/card_img/1615630348876148736/_apmLriH?format=png&name=small'],https://twitter.com/HindiKhabar/status/1612807826531049473
211,211,News Track,@newstracklive,2023-01-10T06:51:30.000Z,"news track
@newstracklive
,
Jan 10","'The power project on which fingers are being raised, on that...', Uma Bharti's big statement coming to Joshimath
#Joshimath #Joshimathcrisis #JoshimathLandslide #joshimathsinking #JoshimathIsSinking #joshimath #savejoshimath #uttrakhand #umabharti
newstracklive.com
'The power project on which fingers are being raised, on that...', Uma Bharti's big statement coming to Joshimath
Bhopal: Amidst the Joshimath crisis in Uttarakhand, former Madhya Pradesh CM Uma Bharti left for Joshimath. Monday morning Uma Bharti..|News Track
47",,,,,['https://pbs.twimg.com/card_img/1615654146425737220/wTAhsRXE?format=jpg&name=small'],https://twitter.com/newstracklive/status/1612703661863440386
212,212,ABP News,@ABPNews,2023-01-10T07:09:03.000Z,"abp news
@abpnews
,
10 Jan","The work of demolishing badly damaged buildings has started in Joshimath, Uttarakhand.

#Uttarakhand #Joshimath #JoshimathSinking
abplive.com
Joshimath Sinking News: People protest in Joshimath, process of demolishing hotel stopped
Joshimath Sinking News Highlights: The work of demolishing badly damaged buildings has started in Joshimath, Uttarakhand. Read every latest news related to demolition here in the live blog.
1
6
2,599",,,1.0,6,['https://pbs.twimg.com/card_img/1615247455863414785/RUedlvOM?format=jpg&name=small'],https://twitter.com/ABPNews/status/1612708077853372417
213,213,News Track,@newstracklive,2023-01-10T06:11:00.000Z,"news track
@newstracklive
,
Jan 10","Danger increasing in Joshimath, 68 more houses cracked in a single day
#Joshimath #Joshimathcrisis #JoshimathLandslide #joshimathsinking #JoshimathIsSinking #joshimath #savejoshimath #uttrakhand
newstracklive.com
Danger increasing in Joshimath, 68 more houses cracked in a single day
Dehradun: Cracks continue to appear in buildings in Joshimath, Uttarakhand. While 610 buildings had developed cracks till Sunday (January 8), on Monday..|News Track
46",,,,,[],https://twitter.com/newstracklive/status/1612693469574692864
