,UserName,Timestamp,Embedded_text,scores,sentiment_score,overall_sentiment
213,@NP_App,2023-01-10T05:00:00.000Z,"#Uttarakhand land subsidence: These iconic hotels in #Joshimath to be demolished today

Details Here : https://newspointapp.com/english-news/publisher-timesnownews/top-news/these-iconic-hotels-in-joshimath-to-be-demolished-today---details/articleshow/1450482018d01068b9736f20ebbf8a4cfbc70e59?utm_source =twitter.com&utm_medium=social&utm_campaign=np…
41","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
214,@spokesmanwater,2023-01-10T03:28:26.000Z,"editorial in indian express on #joshimath episode
https://samvad.media/newscontent/view?dataid=4592982&activeMinistry=31&filterByStartDate=2023-01-10&filterByEndDate=2023-01-10…
1
51","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
215,@HimalayaColl8ve,2023-01-10T10:08:51.000Z,"#Joshimath, the major tourist city of #Uttarakhand, is slowly sinking because of over-construction, population pressure and extreme weather events, which are now occurring frequently.

https://bbc.com/news/world-asia-india-64201536… #Joshimathcrisis
6
5
908","{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
216,@ShishRao,2023-01-10T08:43:07.000Z,"At its closest, the tunnel of NTPC's Tapovan-Vishnugad Hydroelectric Project is less than 2 Km away from #Joshimath. Not sure how much of the tunnel has actually been dug.
The tunnel has been digitized using the layout shown in https://doi.org/10.3126/jngs.v34i0.31873…
ayush joshi
@rastafaribaba
,
Jan 9
This paper from 2006 has shown in figure the HRT, it's an investigation.
The map says it all!
Why is NTPC lying? @savekumaon @richajourno @khabrimishra @romolabutalia @Upadhyay_Cavita
2
3
672","{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.6862}",-0.6862,neg
217,@placeswheretogo,2023-01-10T09:49:21.000Z,"Top story:
@Newsumindia
: 'Government gives Rs 5,000 each to affected families in Joshimath; distributes a total of Rs 2.30 lakh among 46 families. #Joshimath ' , see more https://tweetedtimes.com/v/24284?s=tnp
56","{'neg': 0.056, 'neu': 0.88, 'pos': 0.063, 'compound': 0.0516}",0.0516,pos
218,@indiatvnews,2023-01-10T15:55:30.000Z,"723 buildings declared unsafe in #Joshimath, 131 families vacate homes

watch
@RajatSharmaLive
 in #AajKiBaat Tonight at 9.30 on India TV
@IndiaTVHindi
 @indiatvnews
2
5
1,298","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
219,@ndtv,2023-01-10T06:24:03.000Z,"Joshimath land subsidence | Minister of State for Defense Ajay Bhatt reaches #Joshimath in Uttarakhand. Discussions are being held with the administrative officials at the Army base regarding the situation in Joshimath. , reported by news agency ANI
2
1
33
10K","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.1779}",0.1779,pos
220,@IMsanjayMaurya1,2023-01-10T05:30:30.000Z,"#Joshimath - Some of the smartest scientist can't understand Pain of valley.
Nature itself now explores deeper through the crevices that tourists seek
34","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.7719}",0.7719,pos
221,@IndiaToday,2023-01-10T18:30:49.000Z,"#Joshimath sinking: India Today's
@tweets_amit
 tells us why residents are staging protests and why they are angry. Listen in. #ITVertical
Full video of #7at7 with
@PreetiChoudhry
 - https://bit.ly/3WfivRn
2
1
9
4,387","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.6369}",-0.6369,neg
222,@tanyajyothi,2023-01-10T08:52:10.000Z,"Kindly explain the possibility of using 3d printing technology for fast construction of houses for the dislocated
@iitmadras
 @pmo
 @hmo
 #joshimath
Rajagopalan. n
@nrajabpcl
,
Jan 10
Replying to @nrajabpcl @Dr_MR_Satapathy and 45 others
Shift, Save, Study: @PMOIndia Gives Clear Commands to Help 7 Central Bodies Keep Firm Grip in the face of #JoshimathIsSinking threat
ModiCare in display with @ndmaindia,@nidmmhaindia & @CSIR_CBRI charged with assisting Uttarakhand Govt.
Modi ji for this
https://news18.com/news/india/sinking-joshimath-pmo-gives-clear-tasks-to-help-7-central-bodies-keep-firm-grip-on-uttarakhand-crisis-6786343.html…
2
2
38","{'neg': 0.065, 'neu': 0.788, 'pos': 0.146, 'compound': 0.7579}",0.7579,pos
223,@IndiaToday,2023-01-10T13:07:44.000Z,"#Joshimath News: Locals protest against demolition of sinking houses, hotels in #Uttarakhand hill town

Live Updates: https://intdy.in/w4jw23

#joshimathcrisis
7
19
3,834","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.25}",-0.25,neg
224,@IndInitiatives,2023-01-10T00:51:00.000Z,"Save the Dev Bhoomi, for God sake
 http://investrec.com/2023/01/save-dev-bhoomi-for-god-sake.html…

#Joshimath #Uttarakhand #Badrinath
1
94","{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",0.6486,pos
225,@arvindsemwal,2023-01-10T15:26:43.000Z,"For the State & allied organs, everything becomes too big to fail save & except the commoners - which is in effect everyone however high or low. #joshimath
who
@iWeltschmerz_
,
Jan 10
Replying to @shaibaba
The last time UK high court heard this petition --

""On July 14, the Uttarakhand high court imposed a fine of Rs 50,000 on five petitioners who were seeking cancellation of two hydropower projects, which were sites of death and disaster during the Chamoli flood in February.""
1
2
81","{'neg': 0.162, 'neu': 0.783, 'pos': 0.054, 'compound': -0.872}",-0.872,neg
226,@Pamphlet_in,2023-01-10T12:23:43.000Z,"#Joshimath Sinking has once again triggered the age-old “development versus environment” debate in Uttarakhand, where disasters have become a frequent occurrence and redressals, are still an illusion.
https://thepamphlet.in/en/joshimath-sinking-the-development-versus-environment-debate-rages-on/…
4
10
549","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
227,@vijaita,2023-01-10T04:24:49.000Z,"NGRI team will conduct a test by sending high voltage electricity burst into the soil with generators. “The received signals will be modeled to make out the kind of soil nd water present as we will get a 3D picture” scientist Anand K.Pandey said # Joshimath
thehindu.com
CSIR-National Geophysical Research Institute team to study Joshimath's geology
CSIR-NGRI has been conducting extensive research in the Uttarakhand region on seismic movement, landslides, glacial lakes outbursts and so on for some time.
2
10
20
1,672","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
228,@CNBCTV18News,2023-01-10T05:29:23.000Z,"Joshimath | Hotel Malari Inn and Hotel Mount are ready to be demolished after they were declared unsafe.

Tap here to know all about the number of families and houses affected, and what the government has been doing

#Joshimath #Joshimathcrisis #Uttarakhand
cnbctv18.com
Joshimath news | Demolition of damaged hotels 'essential' — 10 things to know about the crisis
Joshimath news: ""Hotel Malari Inn and Mount View, which have developed more cracks, will be demolished on Tuesday,"" officials said, adding that all residents have been safely evacuated from the...
1
4
1,753","{'neg': 0.09, 'neu': 0.837, 'pos': 0.073, 'compound': -0.3818}",-0.3818,neg
229,@TheQuint,2023-01-10T12:31:35.000Z,"#Joshimath, a city in Chamoli district in #Uttarakhand has been declared a land-subsidence zone according to the Chamoli District Magistrate – Himanshu Khurana. What does this mean? Anchal Pannu explains.
thequint.com
Joshimath Declared Land-Subsidence Zone: What Does This Mean?
Over 60 families have been relocated because their houses have been deemed uninhabitable.
2
11
1,875","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
230,@moneycontrolcom,2023-01-10T05:30:20.000Z,"Joshimath's case will be heard by the Supreme Court on January 16. Religious leader Swami Avimukteshwaranand Saraswati filed a PIL with the Supreme Court of India regarding recent land sinking incidents in Joshimath.

Read more here
https://moneycontrol.com/news/india/supreme-court-agrees-to-list-joshimath-case-for-hearing-on-january-16th-9839371.html…

#joshimath
moneycontrol.com
SC to hear plea seeking to tag Joshimath as national disaster on January 16
A PIL has been filed seeking the declaration of Joshimath as a National Disaster and the NDMA's active assistance to the residents of Joshimath. Residents of Joshimath have also been requested to...
1
7
2,473","{'neg': 0.085, 'neu': 0.812, 'pos': 0.103, 'compound': 0.1779}",0.1779,pos
231,@LagatarEnglish,2023-01-10T04:58:50.000Z,"Demolition drive in 'sinking' town of Joshimath to begin today #Joshimath #JoshimathIsSinking #Demolition
lagatar24.com
Demolition drive in 'sinking' town of Joshimath to begin today
Lagatar24 Desk New Delhi, Jan 10: Joshimath will soon begin razing homes and other structures at risk of collapsing.
3
45","{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
232,@the_hindu,2023-01-10T15:20:08.000Z,"The Center on Tuesday announced that it will install micro seismic observation systems at #Joshimath—the gradually sinking Himalayan town in #Uttarakhand.
thehindu.com
Center to set up micro-seismic observation systems at Joshimath: Jitendra Singh
The Minister noted that human consequences of natural disasters in India were rising rapidly and stressed the need to devise proper mitigation strategies
2
13
5,578","{'neg': 0.094, 'neu': 0.866, 'pos': 0.039, 'compound': -0.5423}",-0.5423,neg
233,@ttindia,2023-01-10T11:24:36.000Z,"As the #Uttarakhand government prepared to demolish two hotels badly affected by land subsidence in #Joshimath, the hotel owners opposed the ""abrupt"" move. read more here.

#JoshimathIsSinking #Joshimathcrisis
telegraphindia.com
Joshimath crisis: Hotel owners oppose 'abrupt' demolition move
Devastated owners demand that a one-time settlement plan should have been offered to them before the decision was made.
1
3
3
1,926","{'neg': 0.216, 'neu': 0.755, 'pos': 0.029, 'compound': -0.9081}",-0.9081,neg
234,@WIONews,2023-01-10T11:14:12.000Z,"About 4,000 people have been shifted to safer areas as authorities are set to begin demolition of buildings, damaged due to land subsidence in the Himalayan town of #Joshimath

#JoshimathIsSinking

Track updates here:
www.wionnews.com
Joshimath: Bulldozers prepare to raze buildings leaving people in tears
Authorities at Joshimath will start demolishing hotels and houses in the holy town on Tuesday.
4
11
2,735","{'neg': 0.073, 'neu': 0.884, 'pos': 0.043, 'compound': -0.25}",-0.25,neg
235,@TheQuint,2023-01-10T09:14:04.000Z,"#Joshimath, a city in Chamoli district in #Uttarakhand has been declared a landslide-subsidence zone according to the Chamoli District Magistrate-Himanshu Khurana.
thequint.com
Joshimath Declared Land-Subsidence Zone: What Does This Mean?
Over 60 families have been relocated because their houses have been deemed uninhabitable.
4
9
1,816","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
236,@timesofindia,2023-01-10T03:43:35.000Z,"Broken-back mountains: #Joshimath, Darjeeling, Sikkim … Time to cap the numbers of vehicles, tourists in hill towns & ask if we need every fast connectivity option

Read today's op-ed by Anand Soondas

https://timesofindia.indiatimes.com/blogs/onefortheroad/broken-back-mountains-joshimath-darjeeling-sikkim-time-to-cap-the-numbers-of-vehicles-tourists-in-hill-towns-ask- if-we-need-every-fast-connectivity-option/…
1
12
34
7,711","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
237,@PradipBurmanIND,2023-01-10T09:48:13.000Z,"Uttarakhand's historic town of #Joshimath recently witnessed a huge catastrophic damage.

Read more:
www.downtoearth.org.in
Joshimath's tragedy again shows us how fragile Uttarakhand's Himalayas are
Climate change, glacial melt, sedimentation and human activity are a toxic brew threatening the very existence of Uttarakhand.
1
1
83","{'neg': 0.274, 'neu': 0.682, 'pos': 0.044, 'compound': -0.9211}",-0.9211,neg
238,@firstpost,2023-01-10T15:35:22.000Z,"The 1976 Mishra Commission report had called for a ban on heavy construction around #Joshimath.

#FPExplained #Joshimathcrisis
firstpost.com
Joshimath crisis: How Uttarakhand ignored repeated warnings for over 45 years
The 1976 Mishra Commission report had called for a ban on heavy construction around Joshimath. The warning was majorly ignored for the 'sinking' town of Uttarakhand which has seen an influx of...
1
3
7
2,137","{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.9612}",-0.9612,neg
239,@htTweets,2023-01-10T10:37:06.000Z,"Ahead of a planned demolition of hotels and houses in 'unsafe zones' of #Uttarakhand's 'sinking' town #Joshimath, affected locals were seen tearing up as they bid a painful goodbye to their houses while staring at an uncertain future
hindustantimes.com
'Have lived here for 60 years...': Joshimath resident in tears | Videos
Home to a population of around 25,000 people, Joshimath is facing concerns over land subsidence after what has been said to be years of ""untrammeled development"" in the area, as per locals.
3
7
1,969","{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.765}",-0.765,neg
240,@news18dotcom,2023-01-10T04:23:47.000Z,"Explained: The government has declared #Joshimath as a landslide and subsidence-hit zone. Learn what the term means
news18.com
Joshimath: A Single Picture That Will Make You Understand What Land Subsidence Is | EXPLAINED
Explained: The government has declared Joshimath as a landslide and subsidence-hit zone. Learn what the term means
1
2
243","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
241,@PIB_India,2023-01-10T14:56:40.000Z,"Meeting of National Crisis Management Committee (NCMC) held on January 10, 2023 to review situation in #Joshimath, Chamoli, Uttarakhand

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1890113…
1
7
42
6,609","{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
242,@SAsiaSolidarity,2023-01-10T10:26:11.000Z,"Can #Joshimath be saved? #Uttarkhand activist Atul Sati from CPI(ML) quotes a top official saying that 40% of people in the city would need to be evacuated if sinking continues. ""If that is true"", he says ""it will be difficult to save the rest of the city,""
bbc.co.uk
The trauma of living in India's sinking Himalayan town - BBC News
Hundreds of buildings have developed cracks and families have been evacuated. Can Joshimath be saved?
3
6
6
651","{'neg': 0.063, 'neu': 0.807, 'pos': 0.13, 'compound': 0.6868}",0.6868,pos
243,@editorji,2023-01-10T05:25:30.000Z,"A political war is breaking out over the land subsidence nightmare being faced by the residents of #Joshimath in Uttarakhand.

Click for details.
editorji.com
Joshimath 'sinking': don't just give ₹5000, use PM-CARES fund, says Congress; BJP says ʼdonʼt...
Joshimath 'sinking': don't just give ₹5000, use PM-CARES fund, says Congress; BJP says ʼdonʼt politiciseʼ
1
411","{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.5994}",-0.5994,neg
244,@thetribunechd,2023-01-10T06:17:30.000Z,"Demolition in #Joshimath begins today; cracks in 678 buildings, 81 families displaced
tribuneindia.com
Demolition in Joshimath begins today; cracks in 678 buildings, 81 families displaced
Authorities at Joshimath said on Tuesday that they would start demolishing hotels and houses in the holy town, which developed cracks in the wake of the landslide and subsidence.
617","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
245,@LokMarg,2023-01-10T17:15:00.000Z,"Sinking Joshimath, Locals In Tears Due To Demolition

#joshimath #Sinking #demolition #locals #uttrakhand #UttarakhandNews #newsupdatetoday #newsfeed #lokmarg #lokmargnews
www.lokmarg.com
Sinking Joshimath, Locals In Tears Due To Demolition
Joshimath locals broke down on Tuesday as they left their homes that have been marked 'unsafe' by the district administration in the wake...
2
47","{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.6808}",-0.6808,neg
246,@htTweets,2023-01-10T18:29:25.000Z,"#Joshimath, a town of 20,000 people, was already a flurry of activity as several structures in its steep bylanes started showing signs of land subsidence.

(Reports by Amit Bathla)
hindustantimes.com
'Only took some trunks...but no space in Joshimath relief camp'
Joshimath, a town of 20,000 people, was already a flurry of activity as several structures in its steep bylanes started showing signs of land subsidence.
2
10
3,089","{'neg': 0.033, 'neu': 0.92, 'pos': 0.047, 'compound': 0.2263}",0.2263,pos
